topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,193,10,model,Model,develop and evaluate,graph - based parser
translation,193,25,model,end-to - end neural graph - based dependency parser,apply it in,cross-lingual setting
translation,193,25,model,Model,present,end-to - end neural graph - based dependency parser
translation,193,27,model,input,is,dense weighted graph
translation,193,27,model,our parser,superior to,previous best approaches
translation,193,27,model,previous best approaches,to,cross-lingual parsing
translation,193,6,results,our approach,to,cross-lingual dependency parsing
translation,193,6,results,our approach,achieves,absolute improvement
translation,193,6,results,cross-lingual dependency parsing,is,simpler
translation,193,6,results,absolute improvement,of,2.25 %
translation,193,6,results,2.25 %,averaged across,10 languages
translation,193,6,results,2.25 %,compared to,previous state of the art
translation,193,6,results,Results,show,our approach
translation,193,26,results,parser,accepts,any weighted or non-weighted graph
translation,193,26,results,more flexible,than,similar parsers
translation,193,26,results,any weighted or non-weighted graph,over,token sequence
translation,193,26,results,token sequence,as,input
translation,193,26,results,Results,has,parser
translation,193,140,results,best performance,achieved at,10000 sentences
translation,193,140,results,best performance,with,6 and 5 epochs
translation,193,140,results,6 and 5 epochs,for,cross entropy and mean squared loss
translation,193,140,results,Results,see that,best performance
translation,193,155,results,performance,across,different languages
translation,193,155,results,different languages,is,large
translation,193,155,results,large,for,all systems
translation,193,155,results,Results,variation in,performance
translation,193,157,results,Tensor-LSTM,with,mean squared loss
translation,193,157,results,mean squared loss,has,outperforms
translation,193,157,results,outperforms,has,all other systems
translation,193,163,results,French and Spanish,not follow,same trend
translation,193,163,results,same trend,with,cross entropy loss
translation,193,163,results,outperforming,despite,high number of missing labels
translation,193,163,results,mean squared loss,despite,high number of missing labels
translation,193,163,results,cross entropy loss,has,outperforming
translation,193,163,results,outperforming,has,mean squared loss
translation,193,163,results,Results,has,French and Spanish
translation,193,164,results,performance,on,French and Spanish
translation,193,164,results,performance,seen to be,very high
translation,193,164,results,French and Spanish,for,both systems
translation,193,164,results,French and Spanish,seen to be,very high
translation,193,170,results,faster,with,percentage of deleted labels
translation,193,170,results,percentage of deleted labels,for,cross entropy model
translation,193,170,results,performance,has,drops
translation,193,170,results,drops,has,faster
translation,194,8,model,topdown parsing algorithm,for,RGL
translation,194,8,model,topdown parsing algorithm,runs in,time
translation,194,8,model,time,linear in the size of,input graph
translation,194,8,model,Model,provide,topdown parsing algorithm
translation,194,27,model,Regular Graph Grammars,has,RGG
translation,194,27,model,Model,propose,Regular Graph Grammars
translation,195,101,baselines,Post-ordering,based on,phrase - based SMT ( PO - PBMT )
translation,195,101,baselines,Postordering,based on,hierarchical phrase - based SMT ( PO - HPBMT )
translation,195,92,experimental-setup,Mecab 3 v0.98,used for,Japanese morphological analysis
translation,195,92,experimental-setup,Experimental setup,has,Mecab 3 v0.98
translation,195,94,experiments,gram language models,using,SRILM
translation,195,94,experiments,5 -,has,gram language models
translation,195,99,experiments,10 - best parsing results,of,Berkeley parser
translation,195,110,results,proposed method,achieved,best scores
translation,195,110,results,best scores,for,RIBES and BLEU
translation,195,110,results,best scores,both,RIBES and BLEU
translation,195,110,results,RIBES and BLEU,for,NTCIR - 9 and NTCIR - 8 test data
translation,195,115,results,our post-ordering method,is,more effective
translation,195,115,results,more effective,than,PO - PBMT
translation,195,115,results,more effective,than,PO- HPBMT
translation,195,115,results,Results,show,our post-ordering method
translation,195,116,results,RIBES,based on,rank order correlation coefficient
translation,195,116,results,proposed method,correctly recovered,word order
translation,195,116,results,word order,of,English sentences
translation,195,116,results,Results,show that,proposed method
translation,195,116,results,Results,has,RIBES
translation,196,69,ablation-analysis,hurt,has,parser performance
translation,196,138,baselines,6 treebanks,trained,20 baseline Stack - LSTM models
translation,196,138,baselines,20 baseline Stack - LSTM models,for,parsing
translation,196,138,baselines,20 baseline Stack - LSTM models,per,treebank
translation,196,138,baselines,Baselines,For,6 treebanks
translation,196,105,experiments,10 - 20 parsing models,per,languagetreebank
translation,196,142,experiments,models,trained with,character embeddings
translation,196,143,experiments,diverse set of word embeddings,for,Stack - LSTM
translation,196,143,experiments,diverse set of word embeddings,with dimension 100,hu_szeged
translation,196,143,experiments,ja_gsd,has,in- house cross-lingual embeddings
translation,196,143,experiments,zh_gsd,has,Facebook embeddings
translation,196,166,experiments,exceptions,are,low resource languages
translation,196,166,experiments,low resource languages,like,kmr_mg
translation,196,166,experiments,kmr_mg,in which,our system
translation,196,175,experiments,punctuation,indicative of,sentence breaks and other character patterns
translation,196,175,experiments,it_postwita,has,our system
translation,196,175,experiments,sentence breaks and other character patterns,has,our system
translation,196,175,experiments,our system,has,outperformed
translation,196,175,experiments,outperformed,has,UDPipe future
translation,196,140,hyperparameters,Independent LSTM models,trained on,each treebank
translation,196,140,hyperparameters,each treebank,for,labeling
translation,196,140,hyperparameters,Hyperparameters,has,Independent LSTM models
translation,196,141,hyperparameters,models,for,6 treebanks
translation,196,141,hyperparameters,Hyperparameters,has,models
translation,196,145,hyperparameters,input and hidden- layer dimension,to,100
translation,196,145,hyperparameters,action vector dimension,to,20
translation,196,145,hyperparameters,Hyperparameters,set,input and hidden- layer dimension
translation,196,145,hyperparameters,Hyperparameters,set,action vector dimension
translation,196,146,hyperparameters,CoNLL 2017 pretrained embeddings,has,dimension 100 )
translation,196,146,hyperparameters,Hyperparameters,has,CoNLL 2017 pretrained embeddings
translation,196,152,hyperparameters,Cross Lingual Cross-lingual models,trained with,input and hidden layers
translation,196,152,hyperparameters,Cross Lingual Cross-lingual models,trained with,action vectors
translation,196,152,hyperparameters,input and hidden layers,of dimension,100 each
translation,196,152,hyperparameters,action vectors,dimension,20
translation,196,152,hyperparameters,Hyperparameters,has,Cross Lingual Cross-lingual models
translation,196,153,hyperparameters,Pretrained multilingual word embeddings,dimension,300
translation,196,153,hyperparameters,pretrained language embeddings,dimension,192
translation,196,153,hyperparameters,Hyperparameters,has,Pretrained multilingual word embeddings
translation,196,153,hyperparameters,Hyperparameters,has,pretrained language embeddings
translation,196,159,hyperparameters,Segmentation Sentence segmentation models,have,hidden layer dimension
translation,196,159,hyperparameters,hidden layer dimension,equal to,100
translation,196,159,hyperparameters,Hyperparameters,has,Segmentation Sentence segmentation models
translation,196,161,hyperparameters,sliding window width,of,100 words
translation,196,161,hyperparameters,overlap,between,adjacent windows
translation,196,161,hyperparameters,adjacent windows,is,30 words
translation,196,161,hyperparameters,Hyperparameters,has,sliding window width
translation,196,161,hyperparameters,Hyperparameters,has,overlap
translation,196,5,model,new joint transition - based parser,based on,Stack - LSTM framework
translation,196,5,model,new joint transition - based parser,based on,Arc-Standard algorithm
translation,196,5,model,Arc-Standard algorithm,handles,tokenization
translation,196,5,model,Arc-Standard algorithm,handles,part- of-speech tagging
translation,196,5,model,Arc-Standard algorithm,handles,morphological tagging
